raceId,driverId,lap,compound,stint,tyreLife,driverCode
1058,840,17,SOFT,1,20,STR
1058,840,18,SOFT,1,21,STR
1058,840,19,SOFT,1,22,STR
1058,840,20,SOFT,1,23,STR
1058,840,21,SOFT,1,24,STR
1058,840,22,SOFT,1,25,STR
1058,840,23,SOFT,1,26,STR
1058,840,24,SOFT,1,27,STR
1058,840,25,SOFT,1,28,STR
1058,840,26,SOFT,1,29,STR
1058,840,27,SOFT,1,30,STR
1058,840,28,SOFT,1,31,STR
1058,840,29,HARD,2,1,STR
1058,840,30,HARD,2,2,STR
1058,840,31,HARD,2,3,STR
1058,840,32,HARD,2,4,STR
1058,840,33,HARD,2,5,STR
1058,840,34,HARD,2,6,STR
1058,840,35,HARD,2,7,STR
1058,840,36,HARD,2,8,STR
1058,840,37,HARD,2,9,STR
1058,840,38,HARD,2,10,STR
1058,840,39,HARD,2,11,STR
1058,840,40,HARD,2,12,STR
1058,840,41,HARD,2,13,STR
1058,840,42,HARD,2,14,STR
1058,840,43,HARD,2,15,STR
1058,840,44,HARD,2,16,STR
1058,840,45,HARD,2,17,STR
1058,840,46,HARD,2,18,STR
1058,840,47,HARD,2,19,STR
1058,840,48,HARD,2,20,STR
1058,840,49,HARD,2,21,STR
1058,840,50,HARD,2,22,STR
1058,840,51,HARD,2,23,STR
1058,840,52,HARD,2,24,STR
1058,840,53,HARD,2,25,STR
1058,840,54,HARD,2,26,STR
1058,840,55,HARD,2,27,STR
1058,840,56,HARD,2,28,STR
1058,840,57,HARD,2,29,STR
1058,840,58,HARD,2,30,STR
1058,840,59,HARD,2,31,STR
1058,840,60,HARD,2,32,STR
1058,840,61,HARD,2,33,STR
1058,840,62,HARD,2,34,STR
1058,840,63,HARD,2,35,STR
1058,840,64,HARD,2,36,STR
1058,840,65,HARD,2,37,STR
1058,840,66,HARD,2,38,STR
1058,840,67,HARD,2,39,STR
1058,840,68,HARD,2,40,STR
1058,840,69,HARD,2,41,STR
1058,840,70,HARD,2,42,STR
1058,841,1,MEDIUM,1,1,GIO
1058,841,2,MEDIUM,1,2,GIO
1058,841,3,MEDIUM,1,3,GIO
1058,841,4,MEDIUM,1,4,GIO
1058,841,5,MEDIUM,1,5,GIO
1058,841,6,MEDIUM,1,6,GIO
1058,841,7,MEDIUM,1,7,GIO
1058,841,8,MEDIUM,1,8,GIO
1058,841,9,MEDIUM,1,9,GIO
1058,841,10,MEDIUM,1,10,GIO
1058,841,11,MEDIUM,1,11,GIO
1058,841,12,MEDIUM,1,12,GIO
1058,841,13,MEDIUM,1,13,GIO
1058,841,14,MEDIUM,1,14,GIO
1058,841,15,MEDIUM,1,15,GIO
1058,841,16,MEDIUM,1,16,GIO
1058,841,17,MEDIUM,1,17,GIO
1058,841,18,MEDIUM,1,18,GIO
1058,841,19,MEDIUM,1,19,GIO
1058,841,20,MEDIUM,1,20,GIO
1058,841,21,MEDIUM,1,21,GIO
1058,841,22,MEDIUM,1,22,GIO
1058,841,23,MEDIUM,1,23,GIO
1058,841,24,HARD,2,1,GIO
1058,841,25,HARD,2,2,GIO
1058,841,26,HARD,2,3,GIO
1058,841,27,HARD,2,4,GIO
1058,841,28,HARD,2,5,GIO
1058,841,29,HARD,2,6,GIO
1058,841,30,HARD,2,7,GIO
1058,841,31,HARD,2,8,GIO
1058,841,32,HARD,2,9,GIO
1058,841,33,HARD,2,10,GIO
1058,841,34,HARD,2,11,GIO
1058,841,35,HARD,2,12,GIO
1058,841,36,HARD,2,13,GIO
1058,841,37,HARD,2,14,GIO
1058,841,38,HARD,2,15,GIO
1058,841,39,HARD,2,16,GIO
1058,841,40,HARD,2,17,GIO
1058,841,41,HARD,2,18,GIO
1058,841,42,HARD,2,19,GIO
1058,841,43,HARD,2,20,GIO
1058,841,44,HARD,2,21,GIO
1058,841,45,HARD,2,22,GIO
1058,841,46,HARD,2,23,GIO
1058,841,47,HARD,2,24,GIO
1058,841,48,HARD,2,25,GIO
1058,841,49,HARD,2,26,GIO
1058,841,50,HARD,2,27,GIO
1058,841,51,HARD,2,28,GIO
1058,841,52,HARD,2,29,GIO
1058,841,53,HARD,2,30,GIO
1058,841,54,HARD,2,31,GIO
1058,841,55,HARD,2,32,GIO
1058,841,56,HARD,2,33,GIO
1058,841,57,HARD,2,34,GIO
1058,841,58,HARD,2,35,GIO
1058,841,59,HARD,2,36,GIO
1058,841,60,HARD,2,37,GIO
1058,841,61,HARD,2,38,GIO
1058,841,62,HARD,2,39,GIO
1058,841,63,HARD,2,40,GIO
1058,841,64,HARD,2,41,GIO
1058,841,65,HARD,2,42,GIO
1058,841,66,HARD,2,43,GIO
1058,841,67,HARD,2,44,GIO
1058,841,68,HARD,2,45,GIO
1058,841,69,HARD,2,46,GIO
1058,841,70,HARD,2,47,GIO
1058,842,1,SOFT,1,4,GAS
1058,844,1,SOFT,1,4,LEC
1058,844,2,HARD,2,1,LEC
1058,844,3,HARD,2,2,LEC
1058,844,4,HARD,2,3,LEC
1058,844,5,HARD,2,4,LEC
1058,844,6,HARD,2,5,LEC
1058,844,7,HARD,2,6,LEC
1058,844,8,HARD,2,7,LEC
1058,844,9,HARD,2,8,LEC
1058,844,10,HARD,2,9,LEC
1058,844,11,HARD,2,10,LEC
1058,844,12,HARD,2,11,LEC
1058,844,13,HARD,2,12,LEC
1058,844,14,HARD,2,13,LEC
1058,844,15,HARD,2,14,LEC
1058,844,16,HARD,2,15,LEC
1058,844,17,HARD,2,16,LEC
1058,844,18,HARD,2,17,LEC
1058,844,19,HARD,2,18,LEC
1058,844,20,HARD,2,19,LEC
1058,844,21,HARD,2,20,LEC
1058,844,22,HARD,2,21,LEC
1058,844,23,HARD,2,22,LEC
1058,844,24,HARD,2,23,LEC
1058,844,25,HARD,2,24,LEC
1058,844,26,HARD,2,25,LEC
1058,844,27,HARD,2,26,LEC
1058,844,28,HARD,2,27,LEC
1058,844,29,HARD,2,28,LEC
1058,844,30,HARD,2,29,LEC
1058,844,31,HARD,2,30,LEC
1058,844,32,HARD,2,31,LEC
1058,844,33,HARD,2,32,LEC
1058,844,34,HARD,2,33,LEC
1058,844,35,HARD,2,34,LEC
1058,844,36,HARD,2,35,LEC
1058,844,37,HARD,2,36,LEC
1058,844,38,MEDIUM,3,1,LEC
1058,844,39,MEDIUM,3,2,LEC
1058,844,40,MEDIUM,3,3,LEC
1058,844,41,MEDIUM,3,4,LEC
1058,844,42,MEDIUM,3,5,LEC
1058,844,43,MEDIUM,3,6,LEC
1058,844,44,MEDIUM,3,7,LEC
1058,844,45,MEDIUM,3,8,LEC
1058,844,46,MEDIUM,3,9,LEC
1058,844,47,MEDIUM,3,10,LEC
1058,844,48,MEDIUM,3,11,LEC
1058,844,49,MEDIUM,3,12,LEC
1058,844,50,MEDIUM,3,13,LEC
1058,844,51,MEDIUM,3,14,LEC
1058,844,52,MEDIUM,3,15,LEC
1058,844,53,MEDIUM,3,16,LEC
1058,844,54,MEDIUM,3,17,LEC
1058,844,55,MEDIUM,3,18,LEC
1058,844,56,MEDIUM,3,19,LEC
1058,844,57,MEDIUM,3,20,LEC
1058,844,58,MEDIUM,3,21,LEC
1058,844,59,MEDIUM,3,22,LEC
1058,844,60,MEDIUM,3,23,LEC
1058,844,61,MEDIUM,3,24,LEC
1058,844,62,MEDIUM,3,25,LEC
1058,844,63,MEDIUM,3,26,LEC
1058,844,64,MEDIUM,3,27,LEC
1058,844,65,MEDIUM,3,28,LEC
1058,844,66,MEDIUM,3,29,LEC
1058,844,67,MEDIUM,3,30,LEC
1058,844,68,MEDIUM,3,31,LEC
1058,844,69,MEDIUM,3,32,LEC
1058,844,70,MEDIUM,3,33,LEC
1058,846,1,SOFT,1,4,NOR
1058,846,2,SOFT,1,5,NOR
1058,846,3,SOFT,1,6,NOR
1058,846,4,SOFT,1,7,NOR
1058,846,5,SOFT,1,8,NOR
1058,846,6,SOFT,1,9,NOR
1058,846,7,SOFT,1,10,NOR
1058,846,8,SOFT,1,11,NOR
1058,846,9,SOFT,1,12,NOR
1058,846,10,SOFT,1,13,NOR
1058,846,11,SOFT,1,14,NOR
1058,846,12,SOFT,1,15,NOR
1058,846,13,SOFT,1,16,NOR
1058,846,14,SOFT,1,17,NOR
1058,846,15,SOFT,1,18,NOR
1058,846,16,SOFT,1,19,NOR
1058,846,17,SOFT,1,20,NOR
1058,846,18,SOFT,1,21,NOR
1058,846,19,SOFT,1,22,NOR
1058,846,20,SOFT,1,23,NOR
1058,846,21,SOFT,1,24,NOR
1058,846,22,SOFT,1,25,NOR
1058,846,23,SOFT,1,26,NOR
1058,846,24,SOFT,1,27,NOR
1058,846,25,SOFT,1,28,NOR
1058,846,26,SOFT,1,29,NOR
1058,846,27,SOFT,1,30,NOR
1058,846,28,SOFT,1,31,NOR
1058,846,29,SOFT,1,32,NOR
1058,846,30,SOFT,1,33,NOR
1058,846,31,SOFT,1,34,NOR
1058,846,32,HARD,2,1,NOR
1058,846,33,HARD,2,2,NOR
1058,846,34,HARD,2,3,NOR
1058,846,35,HARD,2,4,NOR
1058,846,36,HARD,2,5,NOR
1058,846,37,HARD,2,6,NOR
1058,846,38,HARD,2,7,NOR
1058,846,39,HARD,2,8,NOR
1058,846,40,HARD,2,9,NOR
1058,846,41,HARD,2,10,NOR
1058,846,42,HARD,2,11,NOR
1058,846,43,HARD,2,12,NOR
1058,846,44,HARD,2,13,NOR
1058,846,45,HARD,2,14,NOR
1058,846,46,HARD,2,15,NOR
1058,846,47,HARD,2,16,NOR
1058,846,48,HARD,2,17,NOR
1058,846,49,HARD,2,18,NOR
1058,846,50,HARD,2,19,NOR
1058,846,51,HARD,2,20,NOR
1058,846,52,HARD,2,21,NOR
1058,846,53,HARD,2,22,NOR
1058,846,54,HARD,2,23,NOR
1058,846,55,HARD,2,24,NOR
1058,846,56,HARD,2,25,NOR
1058,846,57,HARD,2,26,NOR
1058,846,58,HARD,2,27,NOR
1058,846,59,HARD,2,28,NOR
1058,846,60,HARD,2,29,NOR
1058,846,61,HARD,2,30,NOR
1058,846,62,HARD,2,31,NOR
1058,846,63,HARD,2,32,NOR
1058,846,64,HARD,2,33,NOR
1058,846,65,HARD,2,34,NOR
1058,846,66,HARD,2,35,NOR
1058,846,67,HARD,2,36,NOR
1058,846,68,HARD,2,37,NOR
1058,846,69,HARD,2,38,NOR
1058,846,70,HARD,2,39,NOR
1058,847,1,MEDIUM,1,1,RUS
1058,847,2,MEDIUM,1,2,RUS
1058,847,3,MEDIUM,1,3,RUS
1058,847,4,MEDIUM,1,4,RUS
1058,847,5,MEDIUM,1,5,RUS
1058,847,6,MEDIUM,1,6,RUS
1058,847,7,MEDIUM,1,7,RUS
1058,847,8,MEDIUM,1,8,RUS
1058,847,9,MEDIUM,1,9,RUS
1058,847,10,MEDIUM,1,10,RUS
1058,847,11,MEDIUM,1,11,RUS
1058,847,12,MEDIUM,1,12,RUS
1058,847,13,MEDIUM,1,13,RUS
1058,847,14,MEDIUM,1,14,RUS
1058,847,15,MEDIUM,1,15,RUS
1058,847,16,MEDIUM,1,16,RUS
1058,847,17,MEDIUM,1,17,RUS
1058,847,18,MEDIUM,1,18,RUS
1058,847,19,MEDIUM,1,19,RUS
1058,847,20,MEDIUM,1,20,RUS
1058,847,21,MEDIUM,1,21,RUS
1058,847,22,MEDIUM,1,22,RUS
1058,847,23,MEDIUM,1,23,RUS
1058,847,24,MEDIUM,1,24,RUS
1058,847,25,MEDIUM,1,25,RUS
1058,847,26,HARD,2,1,RUS
1058,847,27,HARD,3,2,RUS
1058,847,28,HARD,3,3,RUS
1058,847,29,HARD,3,4,RUS
1058,847,30,HARD,3,5,RUS
1058,847,31,HARD,3,6,RUS
1058,847,32,HARD,3,7,RUS
1058,847,33,HARD,3,8,RUS
1058,847,34,HARD,3,9,RUS
1058,847,35,HARD,3,10,RUS
1058,847,36,HARD,3,11,RUS
1058,849,1,MEDIUM,1,1,LAT
1058,849,2,SOFT,2,1,LAT
1058,849,3,SOFT,2,2,LAT
1058,849,4,SOFT,2,3,LAT
1058,849,5,SOFT,2,4,LAT
1058,849,6,SOFT,2,5,LAT
1058,849,7,SOFT,2,6,LAT
1058,849,8,SOFT,2,7,LAT
1058,849,9,SOFT,2,8,LAT
1058,849,10,SOFT,2,9,LAT
1058,849,11,SOFT,2,10,LAT
1058,849,12,SOFT,2,11,LAT
1058,849,13,SOFT,2,12,LAT
1058,849,14,SOFT,2,13,LAT
1058,849,15,SOFT,2,14,LAT
1058,849,16,SOFT,2,15,LAT
1058,849,17,SOFT,2,16,LAT
1058,849,18,SOFT,2,17,LAT
1058,849,19,SOFT,2,18,LAT
1058,849,20,SOFT,2,19,LAT
1058,849,21,SOFT,2,20,LAT
1058,849,22,SOFT,2,21,LAT
1058,849,23,SOFT,2,22,LAT
1058,849,24,SOFT,2,23,LAT
1058,849,25,SOFT,2,24,LAT
1058,849,26,HARD,3,1,LAT
1058,849,27,HARD,3,2,LAT
1058,849,28,HARD,3,3,LAT
1058,849,29,HARD,3,4,LAT
1058,849,30,HARD,3,5,LAT
1058,849,31,HARD,3,6,LAT
1058,849,32,HARD,3,7,LAT
1058,849,33,HARD,3,8,LAT
1058,849,34,HARD,3,9,LAT
1058,849,35,HARD,3,10,LAT
1058,849,36,HARD,3,11,LAT
1058,849,37,HARD,3,12,LAT
1058,849,38,HARD,3,13,LAT
1058,849,39,HARD,3,14,LAT
1058,849,40,HARD,3,15,LAT
1058,849,41,HARD,3,16,LAT
1058,849,42,HARD,3,17,LAT
1058,849,43,HARD,3,18,LAT
1058,849,44,HARD,3,19,LAT
1058,849,45,HARD,3,20,LAT
1058,849,46,HARD,3,21,LAT
1058,849,47,HARD,3,22,LAT
1058,849,48,HARD,3,23,LAT
1058,849,49,HARD,3,24,LAT
1058,849,50,HARD,3,25,LAT
1058,849,51,HARD,3,26,LAT
1058,849,52,HARD,3,27,LAT
1058,849,53,HARD,3,28,LAT
1058,849,54,HARD,3,29,LAT
1058,849,55,HARD,3,30,LAT
1058,849,56,HARD,3,31,LAT
1058,849,57,HARD,3,32,LAT
1058,849,58,HARD,3,33,LAT
1058,849,59,HARD,3,34,LAT
1058,849,60,HARD,3,35,LAT
1058,849,61,HARD,3,36,LAT
1058,849,62,HARD,3,37,LAT
1058,849,63,HARD,3,38,LAT
1058,849,64,HARD,3,39,LAT
1058,849,65,HARD,3,40,LAT
1058,849,66,HARD,3,41,LAT
1058,849,67,HARD,3,42,LAT
1058,849,68,HARD,3,43,LAT
1058,852,1,SOFT,1,4,TSU
1058,852,2,SOFT,1,5,TSU
1058,852,3,SOFT,1,6,TSU
1058,852,4,SOFT,1,7,TSU
1058,852,5,SOFT,1,8,TSU
1058,852,6,SOFT,1,9,TSU
1058,852,7,SOFT,1,10,TSU
1058,852,8,SOFT,1,11,TSU
1058,852,9,SOFT,1,12,TSU
1058,852,10,SOFT,1,13,TSU
1058,852,11,SOFT,1,14,TSU
1058,852,12,SOFT,1,15,TSU
1058,852,13,SOFT,1,16,TSU
1058,852,14,SOFT,1,17,TSU
1058,852,15,SOFT,1,18,TSU
1058,852,16,SOFT,1,19,TSU
1058,852,17,SOFT,1,20,TSU
1058,852,18,SOFT,1,21,TSU
1058,852,19,SOFT,1,22,TSU
1058,852,20,SOFT,1,23,TSU
1058,852,21,SOFT,1,24,TSU
1058,852,22,SOFT,1,25,TSU
1058,852,23,SOFT,1,26,TSU
1058,852,24,SOFT,1,27,TSU
1058,852,25,SOFT,1,28,TSU
1058,852,26,SOFT,1,29,TSU
1058,852,27,HARD,2,1,TSU
1058,852,28,HARD,2,2,TSU
1058,852,29,HARD,2,3,TSU
1058,852,30,HARD,2,4,TSU
1058,852,31,HARD,2,5,TSU
1058,852,32,HARD,2,6,TSU
1058,852,33,HARD,2,7,TSU
1058,852,34,HARD,2,8,TSU
1058,852,35,HARD,2,9,TSU
1058,852,36,HARD,2,10,TSU
1058,852,37,HARD,2,11,TSU
1058,852,38,HARD,2,12,TSU
1058,852,39,HARD,2,13,TSU
1058,852,40,HARD,2,14,TSU
1058,852,41,HARD,2,15,TSU
1058,852,42,HARD,2,16,TSU
1058,852,43,HARD,2,17,TSU
1058,852,44,HARD,2,18,TSU
1058,852,45,HARD,2,19,TSU
1058,852,46,HARD,2,20,TSU
1058,852,47,HARD,2,21,TSU
1058,852,48,HARD,2,22,TSU
1058,852,49,HARD,2,23,TSU
1058,852,50,HARD,2,24,TSU
1058,852,51,HARD,2,25,TSU
1058,852,52,HARD,2,26,TSU
1058,852,53,HARD,2,27,TSU
1058,852,54,HARD,2,28,TSU
1058,852,55,HARD,2,29,TSU
1058,852,56,HARD,2,30,TSU
1058,852,57,HARD,2,31,TSU
1058,852,58,HARD,2,32,TSU
1058,852,59,HARD,2,33,TSU
1058,852,60,HARD,2,34,TSU
1058,852,61,HARD,2,35,TSU
1058,852,62,HARD,2,36,TSU
1058,852,63,HARD,2,37,TSU
1058,852,64,HARD,2,38,TSU
1058,852,65,HARD,2,39,TSU
1058,852,66,HARD,2,40,TSU
1058,852,67,HARD,2,41,TSU
1058,852,68,HARD,2,42,TSU
1058,852,69,HARD,2,43,TSU
1058,852,70,HARD,2,44,TSU
1058,853,1,MEDIUM,1,1,MAZ
1058,853,2,MEDIUM,1,2,MAZ
1058,853,3,MEDIUM,1,3,MAZ
1058,853,4,MEDIUM,1,4,MAZ
1058,853,5,MEDIUM,1,5,MAZ
1058,853,6,MEDIUM,1,6,MAZ
1058,853,7,MEDIUM,1,7,MAZ
1058,853,8,MEDIUM,1,8,MAZ
1058,853,9,MEDIUM,1,9,MAZ
1058,853,10,MEDIUM,1,10,MAZ
1058,853,11,MEDIUM,1,11,MAZ
1058,853,12,MEDIUM,1,12,MAZ
1058,853,13,MEDIUM,1,13,MAZ
1058,853,14,MEDIUM,1,14,MAZ
1058,853,15,MEDIUM,1,15,MAZ
1058,853,16,MEDIUM,1,16,MAZ
1058,853,17,MEDIUM,1,17,MAZ
1058,853,18,MEDIUM,1,18,MAZ
1058,853,19,MEDIUM,1,19,MAZ
1058,853,20,MEDIUM,1,20,MAZ
1058,853,21,MEDIUM,1,21,MAZ
1058,853,22,HARD,2,1,MAZ
1058,853,23,HARD,2,2,MAZ
1058,853,24,HARD,2,3,MAZ
1058,853,25,HARD,2,4,MAZ
1058,853,26,HARD,2,5,MAZ
1058,853,27,HARD,2,6,MAZ
1058,853,28,HARD,2,7,MAZ
1058,853,29,HARD,2,8,MAZ
1058,853,30,HARD,2,9,MAZ
1058,853,31,HARD,2,10,MAZ
1058,853,32,HARD,2,11,MAZ
1058,853,33,HARD,2,12,MAZ
1058,853,34,HARD,2,13,MAZ
1058,853,35,HARD,2,14,MAZ
1058,853,36,HARD,2,15,MAZ
1058,853,37,HARD,2,16,MAZ
1058,853,38,HARD,2,17,MAZ
1058,853,39,HARD,2,18,MAZ
1058,853,40,HARD,2,19,MAZ
1058,853,41,HARD,2,20,MAZ
1058,853,42,HARD,2,21,MAZ
1058,853,43,HARD,2,22,MAZ
1058,853,44,HARD,2,23,MAZ
1058,853,45,HARD,2,24,MAZ
1058,853,46,HARD,2,25,MAZ
1058,853,47,HARD,2,26,MAZ
1058,853,48,HARD,2,27,MAZ
1058,853,49,HARD,2,28,MAZ
1058,853,50,HARD,2,29,MAZ
1058,853,51,HARD,2,30,MAZ
1058,853,52,HARD,2,31,MAZ
1058,853,53,HARD,2,32,MAZ
1058,853,54,HARD,2,33,MAZ
1058,853,55,HARD,2,34,MAZ
1058,853,56,HARD,2,35,MAZ
1058,853,57,HARD,2,36,MAZ
1058,853,58,HARD,2,37,MAZ
1058,853,59,HARD,2,38,MAZ
1058,853,60,HARD,2,39,MAZ
1058,853,61,HARD,2,40,MAZ
1058,853,62,HARD,2,41,MAZ
1058,853,63,HARD,2,42,MAZ
1058,853,64,HARD,2,43,MAZ
1058,853,65,HARD,2,44,MAZ
1058,853,66,HARD,2,45,MAZ
1058,853,67,HARD,2,46,MAZ
1058,853,68,HARD,2,47,MAZ
1058,854,1,MEDIUM,1,1,MSC
1058,854,2,MEDIUM,1,2,MSC
1058,854,3,MEDIUM,1,3,MSC
1058,854,4,MEDIUM,1,4,MSC
1058,854,5,MEDIUM,1,5,MSC
1058,854,6,MEDIUM,1,6,MSC
1058,854,7,MEDIUM,1,7,MSC
1058,854,8,MEDIUM,1,8,MSC
1058,854,9,MEDIUM,1,9,MSC
1058,854,10,MEDIUM,1,10,MSC
1058,854,11,MEDIUM,1,11,MSC
1058,854,12,MEDIUM,1,12,MSC
1058,854,13,MEDIUM,1,13,MSC
1058,854,14,MEDIUM,1,14,MSC
1058,854,15,MEDIUM,1,15,MSC
1058,854,16,MEDIUM,1,16,MSC
1058,854,17,MEDIUM,1,17,MSC
1058,854,18,MEDIUM,1,18,MSC
1058,854,19,MEDIUM,1,19,MSC
1058,854,20,MEDIUM,1,20,MSC
1058,854,21,MEDIUM,1,21,MSC
1058,854,22,MEDIUM,1,22,MSC
1058,854,23,MEDIUM,1,23,MSC
1058,854,24,MEDIUM,1,24,MSC
1058,854,25,MEDIUM,1,25,MSC
1058,854,26,MEDIUM,1,26,MSC
1058,854,27,MEDIUM,1,27,MSC
1058,854,28,MEDIUM,1,28,MSC
1058,854,29,MEDIUM,1,29,MSC
1058,854,30,MEDIUM,1,30,MSC
1058,854,31,MEDIUM,1,31,MSC
1058,854,32,MEDIUM,1,32,MSC
1058,854,33,MEDIUM,1,33,MSC
1058,854,34,HARD,2,1,MSC
1058,854,35,HARD,2,2,MSC
1058,854,36,HARD,2,3,MSC
1058,854,37,HARD,2,4,MSC
1058,854,38,HARD,2,5,MSC
1058,854,39,HARD,2,6,MSC
1058,854,40,HARD,2,7,MSC
1058,854,41,HARD,2,8,MSC
1058,854,42,HARD,2,9,MSC
1058,854,43,HARD,2,10,MSC
1058,854,44,HARD,2,11,MSC
1058,854,45,HARD,2,12,MSC
1058,854,46,HARD,2,13,MSC
1058,854,47,HARD,2,14,MSC
1058,854,48,HARD,2,15,MSC
1058,854,49,HARD,2,16,MSC
1058,854,50,HARD,2,17,MSC
1058,854,51,HARD,2,18,MSC
1058,854,52,HARD,2,19,MSC
1058,854,53,HARD,2,20,MSC
1058,854,54,HARD,2,21,MSC
1058,854,55,HARD,2,22,MSC
1058,854,56,HARD,2,23,MSC
1058,854,57,HARD,2,24,MSC
1058,854,58,HARD,2,25,MSC
1058,854,59,HARD,2,26,MSC
1058,854,60,HARD,2,27,MSC
1058,854,61,HARD,2,28,MSC
1058,854,62,HARD,2,29,MSC
1058,854,63,HARD,2,30,MSC
1058,854,64,HARD,2,31,MSC
1058,854,65,HARD,2,32,MSC
1058,854,66,HARD,2,33,MSC
1058,854,67,HARD,2,34,MSC
1058,854,68,HARD,2,35,MSC
1058,854,69,HARD,2,36,MSC
1059,1,1,MEDIUM,1,4,HAM
1059,1,2,MEDIUM,1,5,HAM
1059,1,3,MEDIUM,1,6,HAM
1059,1,4,MEDIUM,1,7,HAM
1059,1,5,MEDIUM,1,8,HAM
1059,1,6,MEDIUM,1,9,HAM
1059,1,7,MEDIUM,1,10,HAM
1059,1,8,MEDIUM,1,11,HAM
1059,1,9,MEDIUM,1,12,HAM
1059,1,10,MEDIUM,1,13,HAM
1059,1,11,MEDIUM,1,14,HAM
1059,1,12,MEDIUM,1,15,HAM
1059,1,13,MEDIUM,1,16,HAM
1059,1,14,MEDIUM,1,17,HAM
1059,1,15,MEDIUM,1,18,HAM
1059,1,16,MEDIUM,1,19,HAM
1059,1,17,MEDIUM,1,20,HAM
1059,1,18,MEDIUM,1,21,HAM
1059,1,19,MEDIUM,1,22,HAM
1059,1,20,HARD,2,1,HAM
1059,1,21,HARD,2,2,HAM
1059,1,22,HARD,2,3,HAM
1059,1,23,HARD,2,4,HAM
1059,1,24,HARD,2,5,HAM
1059,1,25,HARD,2,6,HAM
1059,1,26,HARD,2,7,HAM
1059,1,27,HARD,2,8,HAM
1059,1,28,HARD,2,9,HAM
1059,1,29,HARD,2,10,HAM
1059,1,30,HARD,2,11,HAM
1059,1,31,HARD,2,12,HAM
1059,1,32,HARD,2,13,HAM
1059,1,33,HARD,2,14,HAM
1059,1,34,HARD,2,15,HAM
1059,1,35,HARD,2,16,HAM
1059,1,36,HARD,2,17,HAM
1059,1,37,HARD,2,18,HAM
1059,1,38,HARD,2,19,HAM
1059,1,39,HARD,2,20,HAM
1059,1,40,HARD,2,21,HAM
1059,1,41,HARD,2,22,HAM
1059,1,42,HARD,2,23,HAM
1059,1,43,HARD,2,24,HAM
1059,1,44,HARD,2,25,HAM
1059,1,45,HARD,2,26,HAM
1059,1,46,HARD,2,27,HAM
1059,1,47,HARD,2,28,HAM
1059,1,48,HARD,2,29,HAM
1059,1,49,HARD,2,30,HAM
1059,1,50,HARD,2,31,HAM
1059,1,51,HARD,2,32,HAM
1059,1,52,HARD,2,33,HAM
1059,1,53,HARD,2,34,HAM
1059,4,1,MEDIUM,1,4,ALO
1059,4,2,MEDIUM,1,5,ALO
1059,4,3,MEDIUM,1,6,ALO
1059,4,4,MEDIUM,1,7,ALO
1059,4,5,MEDIUM,1,8,ALO
1059,4,6,MEDIUM,1,9,ALO
1059,4,7,MEDIUM,1,10,ALO
1059,4,8,MEDIUM,1,11,ALO
1059,4,9,MEDIUM,1,12,ALO
1059,4,10,MEDIUM,1,13,ALO
1059,4,11,MEDIUM,1,14,ALO
1059,4,12,MEDIUM,1,15,ALO
1059,4,13,MEDIUM,1,16,ALO
1059,4,14,MEDIUM,1,17,ALO
1059,4,15,MEDIUM,1,18,ALO
1059,4,16,MEDIUM,1,19,ALO
1059,4,17,MEDIUM,1,20,ALO
1059,4,18,MEDIUM,1,21,ALO
1059,4,19,HARD,2,1,ALO
1059,4,20,HARD,2,2,ALO
1059,4,21,HARD,2,3,ALO
1059,4,22,HARD,2,4,ALO
1059,4,23,HARD,2,5,ALO
1059,4,24,HARD,2,6,ALO
1059,4,25,HARD,2,7,ALO
1059,4,26,HARD,2,8,ALO
1059,4,27,HARD,2,9,ALO
1059,4,28,HARD,2,10,ALO
1059,4,29,HARD,2,11,ALO
1059,4,30,HARD,2,12,ALO
1059,4,31,HARD,2,13,ALO
1059,4,32,HARD,2,14,ALO
1059,4,33,HARD,2,15,ALO
1059,4,34,HARD,2,16,ALO
1059,4,35,HARD,2,17,ALO
1059,4,36,HARD,2,18,ALO
1059,4,37,HARD,2,19,ALO
1059,4,38,HARD,2,20,ALO
1059,4,39,HARD,2,21,ALO
1059,4,40,HARD,2,22,ALO
1059,4,41,HARD,2,23,ALO
1059,4,42,HARD,2,24,ALO
1059,4,43,HARD,2,25,ALO
1059,4,44,HARD,2,26,ALO
1059,4,45,HARD,2,27,ALO
1059,4,46,HARD,2,28,ALO
1059,4,47,HARD,2,29,ALO
1059,4,48,HARD,2,30,ALO
1059,4,49,HARD,2,31,ALO
1059,4,50,HARD,2,32,ALO
1059,4,51,HARD,2,33,ALO
1059,4,52,HARD,2,34,ALO
1059,4,53,HARD,2,35,ALO
1059,8,1,HARD,1,1,RAI
1059,8,2,HARD,1,2,RAI
1059,8,3,HARD,1,3,RAI
1059,8,4,HARD,1,4,RAI
1059,8,5,HARD,1,5,RAI
1059,8,6,HARD,1,6,RAI
1059,8,7,HARD,1,7,RAI
1059,8,8,HARD,1,8,RAI
1059,8,9,HARD,1,9,RAI
1059,8,10,HARD,1,10,RAI
1059,8,11,HARD,1,11,RAI
1059,8,12,HARD,1,12,RAI
1059,8,13,HARD,1,13,RAI
1059,8,14,HARD,1,14,RAI
1059,8,15,HARD,1,15,RAI
1059,8,16,HARD,1,16,RAI
1059,8,17,HARD,1,17,RAI
1059,8,18,HARD,1,18,RAI
1059,8,19,HARD,1,19,RAI
1059,8,20,HARD,1,20,RAI
